"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"Sfta3-ps"	0	-2.15303748961773	0	1	1
"AC154734.1"	0	-2.15303748961773	0	1	1
"Nkx2-1"	0	-2.15303748961773	0	1	1
"Gm26973"	0	-2.15303748961773	0	1	1
"Gm25760"	0	-2.15303748961773	0	1	1
"C87198"	0	-2.15303748961773	0	1	1
"Gm38103"	0	-2.15303748961773	0	1	1
"Nkx2-9"	0	-2.15303748961773	0	1	1
"AC160393.1"	0	-2.15303748961773	0	1	1
"Gm18339"	0	-2.15303748961773	0	1	1
"Gm15524"	0	-2.15303748961773	0	1	1
"Prps1l3"	0	-2.15303748961773	0	1	1
"Gm11025"	0	-2.15303748961773	0	1	1
"Rpl26-ps2"	0	-2.15303748961773	0	1	1
"Gm18873"	0	-2.15303748961773	0	1	1
"AC163296.2"	0	-2.15303748961773	0	1	1
"Gm2649"	0	-2.15303748961773	0	1	1
"AC163296.1"	0	-2.15303748961773	0	1	1
"Gm22973"	0	-2.15303748961773	0	1	1
"Rpl21-ps3"	0	-2.15303748961773	0	1	1
"Gm24233"	0	-2.15303748961773	0	1	1
"Gm27284"	0	-2.15303748961773	0	1	1
"AC147101.1"	0	-2.15303748961773	0	1	1
"Gm7719"	0	-2.15303748961773	0	1	1
"Gm4930"	0	-2.15303748961773	0	1	1
"AC147101.2"	0	-2.15303748961773	0	1	1
"Gm18242"	0	-2.15303748961773	0	1	1
"AC124420.1"	0	-2.15303748961773	0	1	1
"Gm24377"	0	-2.15303748961773	0	1	1
"Gm22673"	0	-2.15303748961773	0	1	1
"AC165351.1"	0	-2.15303748961773	0	1	1
"Gm29809"	0	-2.15303748961773	0	1	1
"AC154904.1"	0	-2.15303748961773	0	1	1
"Gm32936"	0	-2.15303748961773	0	1	1
"Gm18871"	0	-2.15303748961773	0	1	1
"Gm20049"	0	-2.15303748961773	0	1	1
"Gm7739"	0	-2.15303748961773	0	1	1
"Gm6068"	0	-2.15303748961773	0	1	1
"Gm23059"	0	-2.15303748961773	0	1	1
"Gm38172"	0	-2.15303748961773	0	1	1
"AC158523.3"	0	-2.15303748961773	0	1	1
"AC158523.1"	0	-2.15303748961773	0	1	1
"AC158523.2"	0	-2.15303748961773	0	1	1
"Gm7745"	0	-2.15303748961773	0	1	1
"Nanog-ps2"	0	-2.15303748961773	0	1	1
"Gm20063"	0	-2.15303748961773	0	1	1
"Gm30738"	0	-2.15303748961773	0	1	1
"AC133079.1"	0	-2.15303748961773	0	1	1
"Gm23213"	0	-2.15303748961773	0	1	1
"Gm7753"	0	-2.15303748961773	0	1	1
"Gm24750"	0	-2.15303748961773	0	1	1
"Gm2754"	0	-2.15303748961773	0	1	1
"AC113441.1"	0	-2.15303748961773	0	1	1
"Gm7754"	0	-2.15303748961773	0	1	1
"Gm6353"	0	-2.15303748961773	0	1	1
"AC154481.2"	0	-2.15303748961773	0	1	1
"AC154481.1"	0	-2.15303748961773	0	1	1
"AC155245.1"	0	-2.15303748961773	0	1	1
"Gm24590"	0	-2.15303748961773	0	1	1
"Spanxn4"	0	-2.15303748961773	0	1	1
"Gm19134"	0	-2.15303748961773	0	1	1
"Tspyl-ps"	0	-2.15303748961773	0	1	1
"AC154282.1"	0	-2.15303748961773	0	1	1
"Gm7763"	0	-2.15303748961773	0	1	1
"Gm5185"	0	-2.15303748961773	0	1	1
"AC162910.1"	0	-2.15303748961773	0	1	1
"AC167420.1"	0	-2.15303748961773	0	1	1
"AC156632.1"	0	-2.15303748961773	0	1	1
"Gm24921"	0	-2.15303748961773	0	1	1
"AC155805.1"	0	-2.15303748961773	0	1	1
"Gm5653"	0	-2.15303748961773	0	1	1
"AC155634.1"	0	-2.15303748961773	0	1	1
"Fscb"	0	-2.15303748961773	0	1	1
"Gm24066"	0	-2.15303748961773	0	1	1
"Gm4806"	0	-2.15303748961773	0	1	1
"Rpl7a-ps1"	0	-2.15303748961773	0	1	1
"Gm25970"	0	-2.15303748961773	0	1	1
"4930471E15Rik"	0	-2.15303748961773	0	1	1
"Wdr20rt"	0	-2.15303748961773	0	1	1
"AC159885.1"	0	-2.15303748961773	0	1	1
"Gm26015"	0	-2.15303748961773	0	1	1
"Gm25599"	0	-2.15303748961773	0	1	1
"Gm23948"	0	-2.15303748961773	0	1	1
"Gm22782"	0	-2.15303748961773	0	1	1
"AC132446.1"	0	-2.15303748961773	0	1	1
"Gm2915"	0	-2.15303748961773	0	1	1
"Rpl10l"	0	-2.15303748961773	0	1	1
"AC164164.1"	0	-2.15303748961773	0	1	1
"Gm19001"	0	-2.15303748961773	0	1	1
"AC164164.2"	0	-2.15303748961773	0	1	1
"Gm23826"	0	-2.15303748961773	0	1	1
"Gm18940"	0	-2.15303748961773	0	1	1
"AC125379.1"	0	-2.15303748961773	0	1	1
"AC124586.1"	0	-2.15303748961773	0	1	1
"AC122924.1"	0	-2.15303748961773	0	1	1
"AC122924.2"	0	-2.15303748961773	0	1	1
"n-R5s60"	0	-2.15303748961773	0	1	1
"Gm26256"	0	-2.15303748961773	0	1	1
"AC112259.1"	0	-2.15303748961773	0	1	1
"Gm17821"	0	-2.15303748961773	0	1	1
"AC114010.1"	0	-2.15303748961773	0	1	1
"Gm20102"	0	-2.15303748961773	0	1	1
"AC155269.1"	0	-2.15303748961773	0	1	1
"Hspe1-ps1"	0	-2.15303748961773	0	1	1
"AC132237.2"	0	-2.15303748961773	0	1	1
"AC132237.1"	0	-2.15303748961773	0	1	1
"Gm19176"	0	-2.15303748961773	0	1	1
"AC124510.1"	0	-2.15303748961773	0	1	1
"Gm19047"	0	-2.15303748961773	0	1	1
"AC124510.2"	0	-2.15303748961773	0	1	1
"n-R5s61"	0	-2.15303748961773	0	1	1
"AC147245.1"	0	-2.15303748961773	0	1	1
"Gm2912"	0	-2.15303748961773	0	1	1
"AC131104.1"	0	-2.15303748961773	0	1	1
"Gm15571"	0	-2.15303748961773	0	1	1
"Gm24499"	0	-2.15303748961773	0	1	1
"AC099934.2"	0	-2.15303748961773	0	1	1
"AC099934.1"	0	-2.15303748961773	0	1	1
"Lrr1"	0	-2.15303748961773	0	1	1
"Dnaaf2"	0	-2.15303748961773	0	1	1
"AC099934.4"	0	-2.15303748961773	0	1	1
"AC157822.1"	0	-2.15303748961773	0	1	1
"AC157822.2"	0	-2.15303748961773	0	1	1
"Gm23018"	0	-2.15303748961773	0	1	1
"Gm24449"	0	-2.15303748961773	0	1	1
"Mir681"	0	-2.15303748961773	0	1	1
"Gm18030"	0	-2.15303748961773	0	1	1
"Gm22058"	0	-2.15303748961773	0	1	1
"Gm23579"	0	-2.15303748961773	0	1	1
"AC112146.1"	0	-2.15303748961773	0	1	1
"Gm32151"	0	-2.15303748961773	0	1	1
"AC122354.1"	0	-2.15303748961773	0	1	1
"U6"	0	-2.15303748961773	0	1	1
"AC159238.1"	0	-2.15303748961773	0	1	1
"Gm32369"	0	-2.15303748961773	0	1	1
"Gm46355"	0	-2.15303748961773	0	1	1
"Gm10457"	0	-2.15303748961773	0	1	1
"Gm24857"	0	-2.15303748961773	0	1	1
"Gm19045"	0	-2.15303748961773	0	1	1
"Gm7959"	0	-2.15303748961773	0	1	1
"Gm33016"	0	-2.15303748961773	0	1	1
"Gm22959"	0	-2.15303748961773	0	1	1
"AC124356.2"	0	-2.15303748961773	0	1	1
"AC124356.1"	0	-2.15303748961773	0	1	1
"Gm18243"	0	-2.15303748961773	0	1	1
"Gm24466"	0	-2.15303748961773	0	1	1
"Gm44392"	0	-2.15303748961773	0	1	1
"AC164556.1"	0	-2.15303748961773	0	1	1
"Six6"	0	-2.15303748961773	0	1	1
"Gm26709"	0	-2.15303748961773	0	1	1
"Gm38170"	0	-2.15303748961773	0	1	1
"Gm23910"	0	-2.15303748961773	0	1	1
"Gm33929"	0	-2.15303748961773	0	1	1
"AC159813.2"	0	-2.15303748961773	0	1	1
"Gm34016"	0	-2.15303748961773	0	1	1
"Gm8075"	0	-2.15303748961773	0	1	1
"AC149586.1"	0	-2.15303748961773	0	1	1
"S100a11-ps"	0	-2.15303748961773	0	1	1
"Gm29587"	0	-2.15303748961773	0	1	1
"1700086L19Rik"	0	-2.15303748961773	0	1	1
"Gm11042"	0	-2.15303748961773	0	1	1
"Gm9544"	0	-2.15303748961773	0	1	1
"AC154633.1"	0	-2.15303748961773	0	1	1
"CT009764.1"	0	-2.15303748961773	0	1	1
"Gm39473"	0	-2.15303748961773	0	1	1
"4930442G10Rik"	0	-2.15303748961773	0	1	1
"Gphb5"	0	-2.15303748961773	0	1	1
"AC124414.1"	0	-2.15303748961773	0	1	1
"Mir5101"	0	-2.15303748961773	0	1	1
"Gm7862"	0	-2.15303748961773	0	1	1
"Gm25563"	0	-2.15303748961773	0	1	1
"AC163033.1"	0	-2.15303748961773	0	1	1
"Mir5135"	0	-2.15303748961773	0	1	1
"Gm24010"	0	-2.15303748961773	0	1	1
"Churc1"	0	-2.15303748961773	0	1	1
"AC124556.1"	0	-2.15303748961773	0	1	1
"Gm35041"	0	-2.15303748961773	0	1	1
"Gm22696"	0	-2.15303748961773	0	1	1
"Gm24775"	0	-2.15303748961773	0	1	1
"Gm25926"	0	-2.15303748961773	0	1	1
"AC159297.2"	0	-2.15303748961773	0	1	1
"Gm35240"	0	-2.15303748961773	0	1	1
"AC159297.1"	0	-2.15303748961773	0	1	1
"Gm24070"	0	-2.15303748961773	0	1	1
"Gm8219"	0	-2.15303748961773	0	1	1
"Gm24994"	0	-2.15303748961773	0	1	1
"AC124346.2"	0	-2.15303748961773	0	1	1
"AC124346.1"	0	-2.15303748961773	0	1	1
"AC124572.1"	0	-2.15303748961773	0	1	1
"AC124572.2"	0	-2.15303748961773	0	1	1
"Gm25225"	0	-2.15303748961773	0	1	1
"Gm27297"	0	-2.15303748961773	0	1	1
"Gm8255"	0	-2.15303748961773	0	1	1
"Gm17195"	0	-2.15303748961773	0	1	1
"Gm5654"	0	-2.15303748961773	0	1	1
"Gm8275"	0	-2.15303748961773	0	1	1
"AC108401.2"	0	-2.15303748961773	0	1	1
"Mir1843a"	0	-2.15303748961773	0	1	1
"Scarna3b"	0	-2.15303748961773	0	1	1
"CT030161.1"	0	-2.15303748961773	0	1	1
"4933406B15Rik"	0	-2.15303748961773	0	1	1
"Gm46364"	0	-2.15303748961773	0	1	1
"Gm23817"	0	-2.15303748961773	0	1	1
"AC134537.1"	0	-2.15303748961773	0	1	1
"Gm26545"	0	-2.15303748961773	0	1	1
"Gm23298"	0	-2.15303748961773	0	1	1
"1700052I22Rik"	0	-2.15303748961773	0	1	1
"Mir3067"	0	-2.15303748961773	0	1	1
"Cox16"	0	-2.15303748961773	0	1	1
"Gm3695"	0	-2.15303748961773	0	1	1
"Gm4787"	0	-2.15303748961773	0	1	1
"Hspe1-ps2"	0	-2.15303748961773	0	1	1
"Adam4"	0	-2.15303748961773	0	1	1
"Synj2bp"	0	-2.15303748961773	0	1	1
"Gm16570"	0	-2.15303748961773	0	1	1
"AC125351.1"	0	-2.15303748961773	0	1	1
"4930423D22Rik"	0	-2.15303748961773	0	1	1
"AC124595.1"	0	-2.15303748961773	0	1	1
"AC124484.1"	0	-2.15303748961773	0	1	1
"n-R5s62"	0	-2.15303748961773	0	1	1
"Gm5435"	0	-2.15303748961773	0	1	1
"Gm8358"	0	-2.15303748961773	0	1	1
"n-R5s63"	0	-2.15303748961773	0	1	1
"Gm22149"	0	-2.15303748961773	0	1	1
"1700085C21Rik"	0	-2.15303748961773	0	1	1
"4930423C22Rik"	0	-2.15303748961773	0	1	1
"Gm29530"	0	-2.15303748961773	0	1	1
"4933436F18Rik"	0	-2.15303748961773	0	1	1
"1700030I03Rik"	0	-2.15303748961773	0	1	1
"AC139382.1"	0	-2.15303748961773	0	1	1
"Gm18592"	0	-2.15303748961773	0	1	1
"AC132954.2"	0	-2.15303748961773	0	1	1
"AC132954.1"	0	-2.15303748961773	0	1	1
"Gm3791"	0	-2.15303748961773	0	1	1
"AC133183.2"	0	-2.15303748961773	0	1	1
"Gm19327"	0	-2.15303748961773	0	1	1
"AC159649.1"	0	-2.15303748961773	0	1	1
"Rnf113a2"	0	-2.15303748961773	0	1	1
"Vsx2"	0	-2.15303748961773	0	1	1
"Vrtn"	0	-2.15303748961773	0	1	1
"Syndig1l"	0	-2.15303748961773	0	1	1
"AC159641.1"	0	-2.15303748961773	0	1	1
"D030025P21Rik"	0	-2.15303748961773	0	1	1
"Gm17193"	0	-2.15303748961773	0	1	1
"Gm38355"	0	-2.15303748961773	0	1	1
"Mir6938"	0	-2.15303748961773	0	1	1
"AC159244.3"	0	-2.15303748961773	0	1	1
"Gm40477"	0	-2.15303748961773	0	1	1
"Gm32296"	0	-2.15303748961773	0	1	1
"Gm33312"	0	-2.15303748961773	0	1	1
"n-R5s64"	0	-2.15303748961773	0	1	1
"AC117240.1"	0	-2.15303748961773	0	1	1
"AC117240.2"	0	-2.15303748961773	0	1	1
"Gm805"	0	-2.15303748961773	0	1	1
"AC126685.1"	0	-2.15303748961773	0	1	1
"AC102689.1"	0	-2.15303748961773	0	1	1
"Gm27993"	0	-2.15303748961773	0	1	1
"Gm22004"	0	-2.15303748961773	0	1	1
"Gm17138"	0	-2.15303748961773	0	1	1
"Gm25888"	0	-2.15303748961773	0	1	1
"Gm25847"	0	-2.15303748961773	0	1	1
"Gm15745"	0	-2.15303748961773	0	1	1
"Gm18499"	0	-2.15303748961773	0	1	1
"AC151967.1"	0	-2.15303748961773	0	1	1
"AC120540.1"	0	-2.15303748961773	0	1	1
"Mir3068"	0	-2.15303748961773	0	1	1
"Gm29362"	0	-2.15303748961773	0	1	1
"Gm18983"	0	-2.15303748961773	0	1	1
"Gm18624"	0	-2.15303748961773	0	1	1
"Gm5788"	0	-2.15303748961773	0	1	1
"AC126554.1"	0	-2.15303748961773	0	1	1
"AC126554.3"	0	-2.15303748961773	0	1	1
"Gm8300"	0	-2.15303748961773	0	1	1
"Gm18626"	0	-2.15303748961773	0	1	1
"AC126554.2"	0	-2.15303748961773	0	1	1
"Gm18615"	0	-2.15303748961773	0	1	1
"Oog1"	0	-2.15303748961773	0	1	1
"Gm4027"	0	-2.15303748961773	0	1	1
"AC126554.4"	0	-2.15303748961773	0	1	1
"Gm3742"	0	-2.15303748961773	0	1	1
"Gm16381"	0	-2.15303748961773	0	1	1
"Gm21937"	0	-2.15303748961773	0	1	1
"AC211878.6"	0	-2.15303748961773	0	1	1
"Gm21569"	0	-2.15303748961773	0	1	1
"Gm21319"	0	-2.15303748961773	0	1	1
"Gm21939"	0	-2.15303748961773	0	1	1
"AC211878.7"	0	-2.15303748961773	0	1	1
"Gm21936"	0	-2.15303748961773	0	1	1
"AC211878.4"	0	-2.15303748961773	0	1	1
"AC211878.2"	0	-2.15303748961773	0	1	1
"BB287469"	0	-2.15303748961773	0	1	1
"AC211878.5"	0	-2.15303748961773	0	1	1
"Gm21038"	0	-2.15303748961773	0	1	1
"Gm2001"	0	-2.15303748961773	0	1	1
"Gm1995"	0	-2.15303748961773	0	1	1
"AC211878.3"	0	-2.15303748961773	0	1	1
"Gm2016"	0	-2.15303748961773	0	1	1
"AC211878.1"	0	-2.15303748961773	0	1	1
"Gm2022"	0	-2.15303748961773	0	1	1
"Gm18616"	0	-2.15303748961773	0	1	1
"Gm2035"	0	-2.15303748961773	0	1	1
"Gm18628"	0	-2.15303748961773	0	1	1
"Gm2042"	0	-2.15303748961773	0	1	1
"CT954323.1"	0	-2.15303748961773	0	1	1
"CT954323.2"	0	-2.15303748961773	0	1	1
"Gm46992"	0	-2.15303748961773	0	1	1
"Gm2075"	0	-2.15303748961773	0	1	1
"Gm6803"	0	-2.15303748961773	0	1	1
"Gm2056"	0	-2.15303748961773	0	1	1
"Gm18629"	0	-2.15303748961773	0	1	1
"Gm46993"	0	-2.15303748961773	0	1	1
"Gm18247"	0	-2.15303748961773	0	1	1
"Gm46998"	0	-2.15303748961773	0	1	1
"Gm46997"	0	-2.15303748961773	0	1	1
"Gm46994"	0	-2.15303748961773	0	1	1
"Gm46995"	0	-2.15303748961773	0	1	1
"Gm46996"	0	-2.15303748961773	0	1	1
"Gm5789"	0	-2.15303748961773	0	1	1
"Gm18617"	0	-2.15303748961773	0	1	1
"Gm16368"	0	-2.15303748961773	0	1	1
"Gm5442"	0	-2.15303748961773	0	1	1
"AC079644.3"	0	-2.15303748961773	0	1	1
"AC079644.2"	0	-2.15303748961773	0	1	1
"Gm33654"	0	-2.15303748961773	0	1	1
"Gm5955"	0	-2.15303748961773	0	1	1
"Gm8605"	0	-2.15303748961773	0	1	1
"AC079644.1"	0	-2.15303748961773	0	1	1
"Gm8607"	0	-2.15303748961773	0	1	1
"Gm18630"	0	-2.15303748961773	0	1	1
"Gm10436"	0	-2.15303748961773	0	1	1
"Gm18631"	0	-2.15303748961773	0	1	1
"CT030175.1"	0	-2.15303748961773	0	1	1
"CT030687.1"	0	-2.15303748961773	0	1	1
"Gm8332"	0	-2.15303748961773	0	1	1
"Gm18618"	0	-2.15303748961773	0	1	1
"CT485612.4"	0	-2.15303748961773	0	1	1
"Gm5662"	0	-2.15303748961773	0	1	1
"Gm21039"	0	-2.15303748961773	0	1	1
"Gm7104"	0	-2.15303748961773	0	1	1
"Gm8634"	0	-2.15303748961773	0	1	1
"CT485612.3"	0	-2.15303748961773	0	1	1
"Gm18619"	0	-2.15303748961773	0	1	1
"Gm5039"	0	-2.15303748961773	0	1	1
"Gm10264"	0	-2.15303748961773	0	1	1
"Gm18632"	0	-2.15303748961773	0	1	1
"Gm8655"	0	-2.15303748961773	0	1	1
"CT485612.1"	0	-2.15303748961773	0	1	1
"Gm18620"	0	-2.15303748961773	0	1	1
"CT485612.2"	0	-2.15303748961773	0	1	1
"CT030260.1"	0	-2.15303748961773	0	1	1
"Gm19540"	0	-2.15303748961773	0	1	1
"CT572991.1"	0	-2.15303748961773	0	1	1
"AC159629.1"	0	-2.15303748961773	0	1	1
"1700040E09Rik"	0	-2.15303748961773	0	1	1
"Gm37980"	0	-2.15303748961773	0	1	1
"Gm27313"	0	-2.15303748961773	0	1	1
"Gm23989"	0	-2.15303748961773	0	1	1
"AC115744.1"	0	-2.15303748961773	0	1	1
"AC115910.1"	0	-2.15303748961773	0	1	1
"AC120383.1"	0	-2.15303748961773	0	1	1
"Gm40538"	0	-2.15303748961773	0	1	1
"AC154450.1"	0	-2.15303748961773	0	1	1
"Gm2139"	0	-2.15303748961773	0	1	1
"n-R5s65"	0	-2.15303748961773	0	1	1
"Gm23195"	0	-2.15303748961773	0	1	1
"AC157278.1"	0	-2.15303748961773	0	1	1
"1700105G05Rik"	0	-2.15303748961773	0	1	1
"Gm26477"	0	-2.15303748961773	0	1	1
"Gm44370"	0	-2.15303748961773	0	1	1
"Gm18968"	0	-2.15303748961773	0	1	1
"CR974487.1"	0	-2.15303748961773	0	1	1
"Gm18827"	0	-2.15303748961773	0	1	1
"Gm25776"	0	-2.15303748961773	0	1	1
"AC154709.1"	0	-2.15303748961773	0	1	1
"Gm8378"	0	-2.15303748961773	0	1	1
"Gm22015"	0	-2.15303748961773	0	1	1
"Gm21051"	0	-2.15303748961773	0	1	1
"Gm18621"	0	-2.15303748961773	0	1	1
"Rpl31-ps1"	0	-2.15303748961773	0	1	1
"Gm21614"	0	-2.15303748961773	0	1	1
"AC154785.1"	0	-2.15303748961773	0	1	1
"Gm40548"	0	-2.15303748961773	0	1	1
"Gm40598"	0	-2.15303748961773	0	1	1
"Gm6841"	0	-2.15303748961773	0	1	1
"Gm18500"	0	-2.15303748961773	0	1	1
"AC140344.1"	0	-2.15303748961773	0	1	1
"4930559C10Rik"	0	-2.15303748961773	0	1	1
"Gm21007"	0	-2.15303748961773	0	1	1
"Gm23249"	0	-2.15303748961773	0	1	1
"Gm7119"	0	-2.15303748961773	0	1	1
"Gm18749"	0	-2.15303748961773	0	1	1
"Gm18504"	0	-2.15303748961773	0	1	1
"CT571268.1"	0	-2.15303748961773	0	1	1
"Gm4808"	0	-2.15303748961773	0	1	1
"CT010455.1"	0	-2.15303748961773	0	1	1
"Gm26055"	0	-2.15303748961773	0	1	1
"Gm22246"	0	-2.15303748961773	0	1	1
"Rpl17-ps2"	0	-2.15303748961773	0	1	1
"AC125487.2"	0	-2.15303748961773	0	1	1
"AC125487.1"	0	-2.15303748961773	0	1	1
"1700019M22Rik"	0	-2.15303748961773	0	1	1
"AC125488.1"	0	-2.15303748961773	0	1	1
"Gm26480"	0	-2.15303748961773	0	1	1
"AC125488.2"	0	-2.15303748961773	0	1	1
"AC122508.1"	0	-2.15303748961773	0	1	1
"CT025625.1"	0	-2.15303748961773	0	1	1
"Gm40552"	0	-2.15303748961773	0	1	1
"Gm23558"	0	-2.15303748961773	0	1	1
"Gm5186"	0	-2.15303748961773	0	1	1
"Gm2398"	0	-2.15303748961773	0	1	1
"Gm8785"	0	-2.15303748961773	0	1	1
"Gm35274"	0	-2.15303748961773	0	1	1
"Gm6869"	0	-2.15303748961773	0	1	1
"Gm35326"	0	-2.15303748961773	0	1	1
"CT025600.1"	0	-2.15303748961773	0	1	1
"Gm35412"	0	-2.15303748961773	0	1	1
"5330409N07Rik"	0	-2.15303748961773	0	1	1
"AC124516.3"	0	-2.15303748961773	0	1	1
"Gm25486"	0	-2.15303748961773	0	1	1
"AC124516.2"	0	-2.15303748961773	0	1	1
"9430031K09Rik"	0	-2.15303748961773	0	1	1
"AC159193.2"	0	-2.15303748961773	0	1	1
"AC159193.1"	0	-2.15303748961773	0	1	1
"AC142227.1"	0	-2.15303748961773	0	1	1
"4930474N09Rik"	0	-2.15303748961773	0	1	1
"Gm20682"	0	-2.15303748961773	0	1	1
"AC125409.2"	0	-2.15303748961773	0	1	1
"AC125409.1"	0	-2.15303748961773	0	1	1
"AC125409.3"	0	-2.15303748961773	0	1	1
"4930556H04Rik"	0	-2.15303748961773	0	1	1
"AC133083.1"	0	-2.15303748961773	0	1	1
"AC155266.1"	0	-2.15303748961773	0	1	1
"Gm19238"	0	-2.15303748961773	0	1	1
"AC160931.3"	0	-2.15303748961773	0	1	1
"AC160931.2"	0	-2.15303748961773	0	1	1
"Gm23291"	0	-2.15303748961773	0	1	1
"9530050K03Rik"	0	-2.15303748961773	0	1	1
"Gm40557"	0	-2.15303748961773	0	1	1
"AC160340.2"	0	-2.15303748961773	0	1	1
"AC160340.1"	0	-2.15303748961773	0	1	1
"AC123705.3"	0	-2.15303748961773	0	1	1
"AC123705.1"	0	-2.15303748961773	0	1	1
"AC123705.2"	0	-2.15303748961773	0	1	1
"Gm25801"	0	-2.15303748961773	0	1	1
"AC126262.1"	0	-2.15303748961773	0	1	1
"Mir1190"	0	-2.15303748961773	0	1	1
"Gm21056"	0	-2.15303748961773	0	1	1
"Kif4-ps"	0	-2.15303748961773	0	1	1
"Gm18848"	0	-2.15303748961773	0	1	1
"Gm22749"	0	-2.15303748961773	0	1	1
"Gm24542"	0	-2.15303748961773	0	1	1
"Gm16339"	0	-2.15303748961773	0	1	1
"Slc24a4"	0	-2.15303748961773	0	1	1
"Gm25203"	0	-2.15303748961773	0	1	1
"Gm30198"	0	-2.15303748961773	0	1	1
"Gm37019"	0	-2.15303748961773	0	1	1
"Mir1936"	0	-2.15303748961773	0	1	1
"Gm21971"	0	-2.15303748961773	0	1	1
"Moap1"	0	-2.15303748961773	0	1	1
"Gon7"	0	-2.15303748961773	0	1	1
"AC122367.1"	0	-2.15303748961773	0	1	1
"Gm7143"	0	-2.15303748961773	0	1	1
"Cox8c"	0	-2.15303748961773	0	1	1
"Gm44324"	0	-2.15303748961773	0	1	1
"Gm27976"	0	-2.15303748961773	0	1	1
"Gm29508"	0	-2.15303748961773	0	1	1
"AC154347.1"	0	-2.15303748961773	0	1	1
"Gm18501"	0	-2.15303748961773	0	1	1
"Gm5656"	0	-2.15303748961773	0	1	1
"Gm17142"	0	-2.15303748961773	0	1	1
"Gm17042"	0	-2.15303748961773	0	1	1
"Serpina1d"	0	-2.15303748961773	0	1	1
"Gm17043"	0	-2.15303748961773	0	1	1
"Gm8893"	0	-2.15303748961773	0	1	1
"Gm6918"	0	-2.15303748961773	0	1	1
"Gm37496"	0	-2.15303748961773	0	1	1
"Gm23289"	0	-2.15303748961773	0	1	1
"Serpina3a"	0	-2.15303748961773	0	1	1
"Serpina3j"	0	-2.15303748961773	0	1	1
"Serpina3k"	0	-2.15303748961773	0	1	1
"Serpina3l-ps"	0	-2.15303748961773	0	1	1
"Gm24334"	0	-2.15303748961773	0	1	1
"AC117194.1"	0	-2.15303748961773	0	1	1
"Gm1000"	0	-2.15303748961773	0	1	1
"AC140477.2"	0	-2.15303748961773	0	1	1
"Scarna13"	0	-2.15303748961773	0	1	1
"Mir3069"	0	-2.15303748961773	0	1	1
"AC140477.1"	0	-2.15303748961773	0	1	1
"Tcl1b2"	0	-2.15303748961773	0	1	1
"Tcl1b1"	0	-2.15303748961773	0	1	1
"Tcl1b5"	0	-2.15303748961773	0	1	1
"Tcl1b3"	0	-2.15303748961773	0	1	1
"Tcl1b4"	0	-2.15303748961773	0	1	1
"Tcl1"	0	-2.15303748961773	0	1	1
"Tunar"	0	-2.15303748961773	0	1	1
"Gm2721"	0	-2.15303748961773	0	1	1
"Gm46376"	0	-2.15303748961773	0	1	1
"AU015791"	0	-2.15303748961773	0	1	1
"AC068459.1"	0	-2.15303748961773	0	1	1
"Gm22120"	0	-2.15303748961773	0	1	1
"Gm19554"	0	-2.15303748961773	0	1	1
"Gm32635"	0	-2.15303748961773	0	1	1
"Gm24986"	0	-2.15303748961773	0	1	1
"Gm17032"	0	-2.15303748961773	0	1	1
"1700121N20Rik"	0	-2.15303748961773	0	1	1
"Gm3191"	0	-2.15303748961773	0	1	1
"Gm17031"	0	-2.15303748961773	0	1	1
"Gm17053"	0	-2.15303748961773	0	1	1
"Gm17033"	0	-2.15303748961773	0	1	1
"4933406K04Rik"	0	-2.15303748961773	0	1	1
"1700013N06Rik"	0	-2.15303748961773	0	1	1
"Gm9599"	0	-2.15303748961773	0	1	1
"Gm16087"	0	-2.15303748961773	0	1	1
"Gm16086"	0	-2.15303748961773	0	1	1
"Gm16085"	0	-2.15303748961773	0	1	1
"Gm16084"	0	-2.15303748961773	0	1	1
"Gm2800"	0	-2.15303748961773	0	1	1
"Gm17052"	0	-2.15303748961773	0	1	1
"Gm3234"	0	-2.15303748961773	0	1	1
"3110018I06Rik"	0	-2.15303748961773	0	1	1
"4930465M20Rik"	0	-2.15303748961773	0	1	1
"Gm15636"	0	-2.15303748961773	0	1	1
"Mir342"	0	-2.15303748961773	0	1	1
"Gm33467"	0	-2.15303748961773	0	1	1
"Gm23872"	0	-2.15303748961773	0	1	1
"Mir345"	0	-2.15303748961773	0	1	1
"Gm22079"	0	-2.15303748961773	0	1	1
"5033424D13Rik"	0	-2.15303748961773	0	1	1
"AC122811.1"	0	-2.15303748961773	0	1	1
"Gm18405"	0	-2.15303748961773	0	1	1
"Mif-ps7"	0	-2.15303748961773	0	1	1
"Gm22234"	0	-2.15303748961773	0	1	1
"Gm25297"	0	-2.15303748961773	0	1	1
"Gm27528"	0	-2.15303748961773	0	1	1
"Gm27596"	0	-2.15303748961773	0	1	1
"Gm27300"	0	-2.15303748961773	0	1	1
"Mir1906-1"	0	-2.15303748961773	0	1	1
"Mir770"	0	-2.15303748961773	0	1	1
"Mir673"	0	-2.15303748961773	0	1	1
"Mir493"	0	-2.15303748961773	0	1	1
"Mir337"	0	-2.15303748961773	0	1	1
"Mir3544"	0	-2.15303748961773	0	1	1
"Mir540"	0	-2.15303748961773	0	1	1
"Mir665"	0	-2.15303748961773	0	1	1
"Mir3070a"	0	-2.15303748961773	0	1	1
"Mir3070b"	0	-2.15303748961773	0	1	1
